Epoch;Iterations;Time [s];Data;G_GAN;G_L1;D_real;D_fake
180;3488;0.003;0.040;0.653;1.654;0.130;0.120
180;3888;0.021;0.006;0.438;2.006;0.199;0.093
180;4288;0.003;0.010;0.712;2.084;0.125;0.096
180;4688;0.003;0.053;0.608;1.593;0.100;0.179
180;5088;0.003;0.076;0.709;1.935;0.117;0.150
180;5488;0.003;0.007;0.624;1.956;0.125;0.058
180;5888;0.020;0.007;0.664;1.868;0.077;0.121
180;6288;0.004;0.009;0.874;1.803;0.072;0.160
180;6688;0.003;0.009;0.579;1.551;0.149;0.115
180;7088;0.003;0.027;0.778;1.668;0.060;0.219
180;7488;0.003;0.034;0.753;1.898;0.076;0.125
180;7888;0.029;0.009;0.709;1.778;0.136;0.079
180;8288;0.003;0.010;0.619;1.697;0.124;0.097
180;8688;0.004;0.006;0.642;1.735;0.130;0.104
180;9088;0.004;0.009;0.505;1.654;0.121;0.163
180;9488;0.004;0.007;0.480;1.820;0.210;0.059
180;9888;0.020;0.051;0.495;2.091;0.184;0.094
180;10288;0.003;0.006;0.606;1.951;0.119;0.149
180;10688;0.003;0.006;0.591;1.606;0.203;0.064
180;11088;0.004;0.010;0.675;1.746;0.087;0.155
180;11488;0.003;0.078;0.585;2.001;0.153;0.080
180;11888;0.020;0.006;0.582;1.842;0.216;0.046
180;12288;0.003;0.009;0.455;1.615;0.176;0.092
180;12688;0.004;0.009;0.602;1.673;0.097;0.150
180;13088;0.003;0.012;0.716;1.646;0.044;0.237
180;13488;0.004;0.012;0.577;1.689;0.138;0.089
180;13888;0.019;0.115;0.676;1.805;0.127;0.118
180;14288;0.003;0.006;0.722;1.625;0.092;0.112
180;14688;0.004;0.057;0.627;1.903;0.204;0.080
180;15088;0.004;0.010;0.653;1.616;0.138;0.077
180;15488;0.003;0.024;0.552;1.928;0.147;0.040
180;15888;0.026;0.069;0.609;1.512;0.149;0.094
180;16288;0.003;0.006;0.624;1.862;0.107;0.143
180;16688;0.003;0.009;0.757;1.950;0.095;0.185
180;17088;0.004;0.009;0.490;1.678;0.143;0.120
180;17488;0.003;0.006;0.574;1.918;0.127;0.093
180;17888;0.020;0.028;0.556;1.948;0.205;0.090
180;18288;0.004;0.011;0.574;1.585;0.104;0.136
180;18688;0.003;0.085;0.627;1.571;0.090;0.128
180;19088;0.003;0.008;0.620;2.027;0.118;0.129
180;19488;0.003;0.006;0.646;1.840;0.142;0.096
180;19888;0.019;0.053;0.469;1.670;0.115;0.122
180;20288;0.003;0.008;0.646;1.760;0.109;0.080
180;20688;0.004;0.007;0.508;1.944;0.134;0.146
180;21088;0.004;0.009;0.687;2.046;0.096;0.137
180;21488;0.003;0.099;0.661;1.737;0.093;0.115
180;21888;0.020;0.011;0.510;1.391;0.100;0.099
180;22288;0.003;0.007;0.538;1.542;0.173;0.080
180;22688;0.003;0.006;0.575;1.644;0.177;0.048
180;23088;0.003;0.077;0.517;1.715;0.136;0.116
180;23488;0.004;0.009;0.637;1.703;0.093;0.125
180;23888;0.027;0.008;0.685;1.829;0.078;0.090
180;24288;0.003;0.006;0.654;1.633;0.091;0.191
180;24688;0.004;0.010;0.902;1.819;0.062;0.210
180;25088;0.003;0.008;0.603;1.599;0.119;0.108
180;25488;0.003;0.085;0.846;1.925;0.074;0.176
180;25888;0.019;0.008;0.543;1.752;0.126;0.127
180;26288;0.003;0.006;0.750;2.160;0.084;0.192
180;26688;0.003;0.009;0.409;1.850;0.233;0.056
180;27088;0.003;0.096;0.713;1.850;0.101;0.171
180;27488;0.004;0.006;0.676;2.169;0.095;0.105
180;27888;0.018;0.044;0.600;1.793;0.191;0.048
180;28288;0.003;0.007;0.795;1.912;0.047;0.231
180;28688;0.003;0.075;0.693;1.606;0.093;0.090
180;29088;0.004;0.010;0.634;1.864;0.085;0.107
180;29488;0.004;0.010;0.521;1.628;0.144;0.167
180;29888;0.020;0.006;0.551;1.704;0.181;0.125
180;30288;0.003;0.010;0.938;1.693;0.073;0.140
180;30688;0.004;0.012;0.674;1.801;0.084;0.117
181;160;0.031;0.070;0.611;1.845;0.091;0.148
181;560;0.003;0.006;0.737;1.881;0.044;0.217
181;960;0.023;0.080;0.640;2.235;0.066;0.153
181;1360;0.003;0.008;0.711;1.708;0.064;0.163
181;1760;0.003;0.011;0.547;1.624;0.214;0.067
181;2160;0.003;0.009;0.481;1.728;0.164;0.094
181;2560;0.003;0.038;0.774;1.896;0.088;0.148
181;2960;0.019;0.009;0.498;1.829;0.115;0.133
181;3360;0.003;0.007;0.509;1.590;0.143;0.086
181;3760;0.003;0.013;0.537;1.760;0.229;0.070
181;4160;0.003;0.007;0.673;1.732;0.113;0.074
181;4560;0.004;0.006;0.866;1.976;0.056;0.134
181;4960;0.020;0.012;0.774;1.571;0.103;0.081
181;5360;0.003;0.009;0.543;1.736;0.116;0.103
181;5760;0.004;0.008;0.668;2.047;0.113;0.131
181;6160;0.003;0.014;0.630;1.771;0.167;0.075
181;6560;0.004;0.009;0.549;1.496;0.154;0.123
181;6960;0.042;0.117;0.650;1.731;0.127;0.068
181;7360;0.004;0.006;0.637;1.871;0.107;0.092
181;7760;0.003;0.007;0.513;1.558;0.160;0.104
181;8160;0.004;0.006;0.507;1.854;0.227;0.082
181;8560;0.003;0.110;0.618;1.797;0.113;0.066
181;8960;0.024;0.010;0.586;1.760;0.138;0.093
181;9360;0.003;0.006;0.500;1.614;0.249;0.077
181;9760;0.003;0.006;0.507;1.957;0.147;0.121
181;10160;0.004;0.009;0.695;1.685;0.067;0.128
181;10560;0.004;0.006;0.460;1.871;0.234;0.084
181;10960;0.020;0.084;0.711;1.892;0.096;0.133
181;11360;0.003;0.006;0.632;1.532;0.128;0.096
181;11760;0.004;0.012;0.635;1.852;0.124;0.101
181;12160;0.003;0.056;0.639;1.677;0.096;0.085
181;12560;0.003;0.008;0.504;1.585;0.202;0.069
181;12960;0.019;0.040;0.771;1.826;0.129;0.114
181;13360;0.003;0.006;0.717;1.768;0.101;0.112
181;13760;0.003;0.013;0.536;1.589;0.136;0.105
181;14160;0.003;0.074;0.692;2.347;0.072;0.098
181;14560;0.003;0.081;0.544;1.531;0.102;0.189
181;14960;0.029;0.008;0.612;1.591;0.120;0.143
181;15360;0.003;0.008;0.634;1.745;0.129;0.114
181;15760;0.004;0.009;0.661;1.656;0.131;0.063
181;16160;0.003;0.008;0.574;1.564;0.123;0.117
181;16560;0.004;0.005;0.667;1.852;0.095;0.109
181;16960;0.019;0.011;0.641;1.798;0.105;0.097
181;17360;0.003;0.007;0.688;1.744;0.097;0.151
181;17760;0.003;0.024;0.608;1.641;0.144;0.132
181;18160;0.004;0.012;0.645;1.625;0.140;0.081
181;18560;0.004;0.006;0.624;1.656;0.067;0.188
181;18960;0.020;0.008;0.653;1.911;0.131;0.089
181;19360;0.003;0.012;0.578;1.341;0.165;0.083
181;19760;0.003;0.037;0.498;1.802;0.180;0.112
181;20160;0.004;0.009;0.752;1.807;0.085;0.094
181;20560;0.004;0.008;0.600;1.659;0.124;0.110
181;20960;0.019;0.011;0.653;1.982;0.092;0.120
181;21360;0.003;0.009;0.533;1.976;0.231;0.034
181;21760;0.003;0.009;0.635;1.742;0.069;0.170
181;22160;0.004;0.009;0.631;1.639;0.128;0.115
181;22560;0.003;0.009;0.593;1.720;0.132;0.101
181;22960;0.032;0.026;0.615;1.541;0.113;0.101
181;23360;0.003;0.006;0.629;1.555;0.088;0.092
181;23760;0.004;0.011;0.804;1.694;0.075;0.111
181;24160;0.003;0.020;0.621;1.871;0.172;0.087
181;24560;0.004;0.007;0.797;1.773;0.066;0.150
181;24960;0.020;0.088;0.673;1.630;0.087;0.207
181;25360;0.003;0.011;0.545;1.786;0.114;0.169
181;25760;0.003;0.078;0.666;1.545;0.165;0.085
181;26160;0.004;0.007;0.671;1.436;0.086;0.148
181;26560;0.003;0.011;0.636;2.047;0.133;0.061
181;26960;0.021;0.042;0.799;1.655;0.071;0.115
181;27360;0.003;0.007;0.556;1.715;0.124;0.114
181;27760;0.003;0.011;0.653;1.695;0.081;0.158
181;28160;0.003;0.032;0.649;1.878;0.122;0.072
181;28560;0.003;0.024;0.574;1.392;0.138;0.127
181;28960;0.021;0.010;0.646;2.173;0.107;0.099
181;29360;0.003;0.007;0.704;1.816;0.107;0.121
181;29760;0.003;0.075;0.711;1.748;0.117;0.138
181;30160;0.004;0.009;0.519;1.903;0.232;0.068
181;30560;0.004;0.007;0.615;1.738;0.103;0.126
182;32;0.032;0.011;0.621;1.811;0.119;0.127
182;432;0.003;0.006;0.471;1.547;0.133;0.121
182;832;0.003;0.018;0.790;1.793;0.104;0.113
182;1232;0.003;0.069;0.716;1.664;0.092;0.103
182;1632;0.003;0.007;0.575;1.529;0.159;0.138
182;2032;0.018;0.035;0.574;1.615;0.117;0.111
182;2432;0.003;0.007;0.816;1.919;0.089;0.245
182;2832;0.004;0.014;0.520;1.842;0.135;0.066
182;3232;0.003;0.079;0.504;1.943;0.172;0.082
182;3632;0.003;0.006;0.589;1.588;0.122;0.126
182;4032;0.020;0.009;0.598;1.312;0.140;0.071
182;4432;0.003;0.009;0.561;1.431;0.130;0.137
182;4832;0.004;0.007;0.669;1.811;0.065;0.111
182;5232;0.003;0.008;0.605;1.860;0.113;0.067
182;5632;0.003;0.024;0.685;1.646;0.066;0.140
182;6032;0.020;0.011;0.701;1.669;0.076;0.278
182;6432;0.003;0.006;0.549;2.133;0.115;0.117
182;6832;0.003;0.011;0.682;1.808;0.153;0.079
182;7232;0.004;0.011;0.636;1.539;0.129;0.074
182;7632;0.003;0.037;0.589;1.758;0.099;0.130
182;8032;0.028;0.006;0.548;1.556;0.161;0.094
182;8432;0.003;0.009;0.763;1.703;0.092;0.093
182;8832;0.003;0.008;0.680;1.707;0.075;0.200
182;9232;0.003;0.010;0.454;1.739;0.249;0.100
182;9632;0.003;0.011;0.544;1.705;0.110;0.131
182;10032;0.020;0.075;0.677;1.396;0.090;0.151
182;10432;0.004;0.009;0.473;1.816;0.171;0.059
182;10832;0.003;0.047;0.490;1.707;0.195;0.084
182;11232;0.003;0.010;0.661;1.445;0.080;0.121
182;11632;0.004;0.025;0.575;1.650;0.088;0.145
182;12032;0.022;0.034;0.690;2.025;0.147;0.072
182;12432;0.003;0.011;0.600;1.912;0.104;0.146
182;12832;0.003;0.055;0.419;1.618;0.181;0.107
182;13232;0.004;0.007;0.650;1.723;0.076;0.127
182;13632;0.003;0.042;0.642;1.900;0.105;0.136
182;14032;0.018;0.071;0.574;1.565;0.158;0.077
182;14432;0.003;0.007;0.597;1.826;0.120;0.099
182;14832;0.003;0.012;0.617;1.517;0.087;0.170
182;15232;0.003;0.008;0.656;1.923;0.094;0.089
182;15632;0.003;0.010;0.603;1.543;0.176;0.087
182;16032;0.029;0.078;0.508;1.615;0.160;0.109
182;16432;0.003;0.006;0.858;1.667;0.063;0.158
182;16832;0.003;0.059;0.573;1.636;0.103;0.121
182;17232;0.004;0.006;0.623;1.829;0.086;0.155
182;17632;0.003;0.007;0.606;1.607;0.115;0.119
182;18032;0.019;0.018;0.684;1.662;0.209;0.086
182;18432;0.004;0.011;0.534;1.541;0.191;0.100
182;18832;0.003;0.005;0.654;1.829;0.141;0.062
182;19232;0.003;0.012;0.588;1.935;0.159;0.114
182;19632;0.003;0.107;0.532;1.835;0.141;0.070
182;20032;0.019;0.006;0.581;1.689;0.160;0.095
182;20432;0.003;0.009;0.660;1.578;0.147;0.097
182;20832;0.004;0.007;0.669;1.401;0.094;0.114
182;21232;0.004;0.006;0.613;1.658;0.141;0.102
182;21632;0.004;0.006;0.590;1.858;0.106;0.154
182;22032;0.019;0.039;0.473;1.470;0.162;0.102
182;22432;0.003;0.006;0.693;2.159;0.098;0.153
182;22832;0.003;0.007;0.693;1.867;0.083;0.118
182;23232;0.003;0.011;0.607;1.852;0.105;0.103
182;23632;0.003;0.010;0.540;1.477;0.195;0.104
182;24032;0.029;0.044;0.764;1.637;0.108;0.082
182;24432;0.003;0.008;0.527;1.789;0.117;0.109
182;24832;0.003;0.010;0.465;1.682;0.166;0.091
182;25232;0.004;0.006;0.629;1.756;0.120;0.075
182;25632;0.004;0.007;0.727;1.830;0.068;0.140
182;26032;0.021;0.007;0.551;1.475;0.148;0.077
182;26432;0.003;0.009;0.628;1.920;0.119;0.149
182;26832;0.004;0.011;0.779;1.994;0.091;0.133
182;27232;0.004;0.006;0.720;1.967;0.100;0.079
182;27632;0.003;0.010;0.610;1.777;0.091;0.097
182;28032;0.019;0.127;0.547;1.702;0.126;0.089
182;28432;0.003;0.007;0.649;1.633;0.096;0.109
182;28832;0.004;0.033;0.537;1.612;0.185;0.090
182;29232;0.003;0.091;0.607;1.654;0.138;0.070
182;29632;0.003;0.009;0.782;1.761;0.115;0.136
182;30032;0.021;0.006;0.554;1.687;0.111;0.154
182;30432;0.003;0.013;0.798;2.014;0.086;0.165
182;30832;0.004;0.006;0.523;1.899;0.130;0.127
183;304;0.035;0.049;0.572;1.804;0.130;0.083
183;704;0.003;0.007;0.527;1.647;0.185;0.100
183;1104;0.022;0.018;0.565;1.564;0.168;0.092
183;1504;0.003;0.008;0.575;1.789;0.132;0.101
183;1904;0.004;0.045;0.663;1.520;0.128;0.105
183;2304;0.003;0.117;0.670;1.742;0.150;0.092
183;2704;0.004;0.006;0.578;1.658;0.132;0.081
183;3104;0.023;0.006;0.511;1.616;0.156;0.179
183;3504;0.003;0.007;0.505;1.716;0.145;0.112
183;3904;0.003;0.060;0.593;1.749;0.105;0.137
183;4304;0.003;0.012;0.483;1.569;0.188;0.100
183;4704;0.003;0.012;0.610;1.867;0.103;0.078
183;5104;0.023;0.009;0.685;1.603;0.069;0.120
183;5504;0.003;0.015;0.573;1.779;0.153;0.111
183;5904;0.003;0.059;0.637;1.687;0.128;0.067
183;6304;0.003;0.012;0.617;1.659;0.127;0.124
183;6704;0.003;0.006;0.632;1.629;0.125;0.103
183;7104;0.029;0.008;0.615;1.887;0.081;0.180
183;7504;0.003;0.007;0.487;1.659;0.134;0.062
183;7904;0.003;0.008;0.548;1.746;0.256;0.075
183;8304;0.004;0.012;0.629;1.846;0.093;0.159
183;8704;0.004;0.007;0.600;1.894;0.075;0.133
183;9104;0.021;0.109;0.488;1.700;0.167;0.081
183;9504;0.003;0.008;0.571;1.787;0.160;0.110
183;9904;0.003;0.023;0.563;1.740;0.117;0.086
183;10304;0.003;0.013;0.647;1.840;0.131;0.130
183;10704;0.003;0.006;0.619;1.702;0.171;0.066
183;11104;0.018;0.043;1.071;1.613;0.064;0.182
183;11504;0.003;0.006;0.614;1.756;0.054;0.159
183;11904;0.003;0.072;0.646;1.598;0.131;0.059
183;12304;0.003;0.008;0.694;1.774;0.100;0.122
183;12704;0.004;0.008;0.599;1.793;0.142;0.100
183;13104;0.019;0.085;0.663;1.386;0.106;0.169
183;13504;0.003;0.008;0.619;1.443;0.121;0.149
183;13904;0.003;0.009;0.466;1.513;0.179;0.101
183;14304;0.003;0.011;0.676;1.800;0.095;0.132
183;14704;0.003;0.008;0.467;1.958;0.161;0.073
183;15104;0.029;0.006;0.541;1.685;0.201;0.066
183;15504;0.003;0.006;0.666;1.963;0.078;0.136
183;15904;0.004;0.006;0.641;1.668;0.130;0.063
183;16304;0.003;0.007;0.709;1.783;0.064;0.122
183;16704;0.004;0.007;0.837;1.546;0.058;0.148
183;17104;0.021;0.066;0.539;1.843;0.115;0.062
183;17504;0.003;0.008;0.546;1.579;0.115;0.119
183;17904;0.003;0.098;0.507;1.742;0.187;0.079
183;18304;0.004;0.007;0.592;1.791;0.284;0.050
183;18704;0.006;0.011;0.382;1.751;0.224;0.079
183;19104;0.019;0.009;0.759;1.638;0.073;0.146
183;19504;0.003;0.010;0.670;1.632;0.092;0.160
183;19904;0.004;0.008;0.747;1.943;0.111;0.095
183;20304;0.003;0.007;0.561;1.622;0.160;0.068
183;20704;0.004;0.011;0.601;1.538;0.131;0.120
183;21104;0.018;0.081;0.404;1.804;0.167;0.090
183;21504;0.003;0.006;0.665;1.630;0.122;0.119
183;21904;0.003;0.007;0.578;1.889;0.120;0.093
183;22304;0.003;0.007;0.742;1.919;0.108;0.116
183;22704;0.003;0.008;0.555;1.630;0.109;0.141
183;23104;0.029;0.100;0.603;1.695;0.121;0.131
183;23504;0.004;0.006;0.550;1.717;0.142;0.078
183;23904;0.003;0.060;0.702;1.826;0.117;0.086
183;24304;0.003;0.009;0.784;1.866;0.061;0.183
183;24704;0.003;0.009;0.603;1.793;0.107;0.104
183;25104;0.019;0.015;0.426;1.908;0.168;0.078
183;25504;0.003;0.008;0.739;1.956;0.105;0.101
183;25904;0.003;0.010;0.497;1.736;0.131;0.119
183;26304;0.003;0.089;0.549;1.786;0.119;0.084
183;26704;0.004;0.013;0.536;1.819;0.123;0.098
183;27104;0.019;0.103;0.638;2.209;0.107;0.136
183;27504;0.003;0.006;0.628;1.894;0.257;0.035
183;27904;0.003;0.010;0.526;1.808;0.152;0.083
183;28304;0.004;0.007;0.606;1.700;0.088;0.150
183;28704;0.004;0.012;0.618;1.996;0.080;0.087
183;29104;0.019;0.108;0.687;1.696;0.124;0.098
183;29504;0.003;0.007;0.576;1.900;0.122;0.104
183;29904;0.004;0.009;0.588;1.631;0.141;0.102
183;30304;0.003;0.010;0.704;1.867;0.117;0.110
183;30704;0.003;0.012;0.671;1.884;0.127;0.141
184;176;0.037;0.013;0.619;1.629;0.138;0.098
184;576;0.003;0.007;0.639;1.656;0.117;0.154
184;976;0.006;0.077;0.606;1.691;0.159;0.068
184;1376;0.004;0.011;0.602;1.975;0.092;0.155
184;1776;0.003;0.008;0.700;2.142;0.081;0.109
184;2176;0.021;0.010;0.543;1.583;0.111;0.129
184;2576;0.004;0.008;0.773;1.932;0.131;0.096
184;2976;0.003;0.062;0.448;1.591;0.183;0.093
184;3376;0.003;0.016;0.621;1.764;0.128;0.078
184;3776;0.004;0.006;0.480;1.661;0.199;0.083
184;4176;0.019;0.006;0.603;2.045;0.103;0.172
184;4576;0.003;0.010;0.768;1.700;0.053;0.181
184;4976;0.004;0.012;0.674;1.706;0.098;0.147
184;5376;0.003;0.007;0.548;1.604;0.156;0.081
184;5776;0.004;0.010;0.621;1.632;0.118;0.158
184;6176;0.020;0.109;0.519;1.709;0.112;0.125
184;6576;0.003;0.007;0.578;1.509;0.091;0.116
184;6976;0.003;0.013;0.512;1.801;0.210;0.063
184;7376;0.003;0.083;0.588;1.677;0.103;0.097
184;7776;0.004;0.010;0.556;1.852;0.199;0.045
184;8176;0.030;0.006;0.544;1.695;0.128;0.118
184;8576;0.003;0.006;0.540;1.727;0.186;0.098
184;8976;0.003;0.025;0.781;1.991;0.079;0.069
184;9376;0.004;0.007;0.686;2.033;0.107;0.147
184;9776;0.003;0.012;0.642;1.849;0.091;0.119
184;10176;0.020;0.014;0.655;1.672;0.099;0.074
184;10576;0.003;0.007;0.711;1.636;0.074;0.180
184;10976;0.004;0.024;0.600;1.604;0.184;0.090
184;11376;0.004;0.008;0.517;1.718;0.186;0.115
184;11776;0.004;0.009;0.691;1.584;0.054;0.299
184;12176;0.020;0.124;0.607;1.870;0.159;0.098
184;12576;0.003;0.007;0.575;1.790;0.131;0.086
184;12976;0.004;0.007;0.532;1.671;0.155;0.085
184;13376;0.003;0.043;0.596;1.850;0.066;0.160
184;13776;0.004;0.006;0.677;1.792;0.098;0.120
184;14176;0.019;0.011;0.693;1.544;0.130;0.073
184;14576;0.003;0.006;0.426;1.879;0.175;0.142
184;14976;0.003;0.075;0.705;1.785;0.083;0.135
184;15376;0.003;0.008;0.597;1.834;0.105;0.100
184;15776;0.003;0.007;0.519;1.551;0.123;0.104
184;16176;0.027;0.007;0.590;1.424;0.207;0.081
184;16576;0.003;0.009;0.717;1.943;0.067;0.141
184;16976;0.003;0.037;0.516;1.875;0.120;0.101
184;17376;0.004;0.007;0.737;1.992;0.070;0.091
184;17776;0.004;0.012;0.586;1.474;0.088;0.217
184;18176;0.023;0.007;0.646;1.912;0.073;0.122
184;18576;0.003;0.011;0.644;1.611;0.163;0.076
184;18976;0.003;0.007;0.551;1.617;0.086;0.213
184;19376;0.003;0.075;0.513;1.741;0.157;0.095
184;19776;0.004;0.007;0.496;1.662;0.164;0.096
184;20176;0.018;0.010;0.592;1.743;0.114;0.145
184;20576;0.003;0.010;0.577;1.760;0.173;0.060
184;20976;0.003;0.012;0.450;1.830;0.309;0.061
184;21376;0.003;0.034;0.621;1.681;0.116;0.104
184;21776;0.004;0.007;0.512;1.738;0.168;0.091
184;22176;0.029;0.007;0.669;1.683;0.068;0.102
184;22576;0.003;0.007;0.643;1.781;0.131;0.103
184;22976;0.003;0.008;0.480;1.471;0.162;0.118
184;23376;0.003;0.031;0.684;1.792;0.125;0.128
184;23776;0.003;0.073;0.648;1.715;0.110;0.115
184;24176;0.021;0.006;0.576;1.594;0.131;0.074
184;24576;0.003;0.008;0.633;1.542;0.070;0.158
184;24976;0.004;0.007;0.486;1.650;0.196;0.089
184;25376;0.003;0.008;0.761;1.600;0.074;0.096
184;25776;0.004;0.010;0.715;1.944;0.081;0.099
184;26176;0.019;0.020;0.515;1.656;0.229;0.071
184;26576;0.003;0.008;0.651;1.854;0.098;0.121
184;26976;0.004;0.008;0.618;1.736;0.125;0.108
184;27376;0.003;0.085;0.680;1.529;0.127;0.114
184;27776;0.003;0.006;0.793;1.828;0.068;0.148
184;28176;0.018;0.009;0.563;1.905;0.144;0.097
184;28576;0.003;0.006;0.549;1.508;0.199;0.079
184;28976;0.003;0.081;0.508;1.752;0.110;0.166
184;29376;0.004;0.006;0.656;1.890;0.077;0.135
184;29776;0.003;0.006;0.496;1.766;0.147;0.101
184;30176;0.020;0.006;0.663;1.793;0.126;0.098
184;30576;0.003;0.010;0.558;1.604;0.106;0.088
185;48;0.037;0.010;0.622;1.616;0.159;0.055
185;448;0.003;0.008;0.548;1.541;0.155;0.145
185;848;0.004;0.010;0.688;1.572;0.100;0.166
185;1248;0.021;0.008;0.484;1.700;0.195;0.068
185;1648;0.003;0.011;0.666;1.617;0.159;0.120
185;2048;0.004;0.009;0.591;1.909;0.111;0.111
185;2448;0.003;0.007;0.633;1.569;0.111;0.124
185;2848;0.004;0.008;0.618;1.706;0.114;0.101
185;3248;0.022;0.095;0.588;1.820;0.236;0.055
185;3648;0.003;0.008;0.475;1.976;0.173;0.076
185;4048;0.004;0.006;0.745;1.613;0.160;0.052
185;4448;0.004;0.011;0.715;1.533;0.053;0.185
185;4848;0.004;0.008;0.528;1.472;0.138;0.128
185;5248;0.020;0.074;0.605;1.747;0.107;0.103
185;5648;0.004;0.006;0.656;1.876;0.078;0.109
185;6048;0.003;0.058;0.577;1.852;0.090;0.239
185;6448;0.003;0.041;0.608;1.630;0.194;0.069
185;6848;0.003;0.013;0.514;1.928;0.207;0.070
185;7248;0.029;0.012;0.726;1.748;0.063;0.163
185;7648;0.003;0.007;0.517;1.750;0.120;0.175
185;8048;0.004;0.012;0.597;1.813;0.202;0.077
185;8448;0.004;0.008;0.475;1.906;0.115;0.133
185;8848;0.003;0.085;0.523;2.042;0.136;0.095
185;9248;0.021;0.010;0.683;1.785;0.125;0.068
185;9648;0.003;0.006;0.595;1.752;0.162;0.098
185;10048;0.003;0.008;0.571;1.839;0.216;0.097
185;10448;0.003;0.016;0.734;1.994;0.046;0.135
185;10848;0.003;0.006;0.629;1.785;0.155;0.071
185;11248;0.023;0.011;0.598;1.805;0.074;0.210
185;11648;0.003;0.009;0.637;1.902;0.104;0.133
185;12048;0.003;0.078;0.599;1.646;0.106;0.081
185;12448;0.003;0.008;0.639;1.627;0.086;0.112
185;12848;0.003;0.007;0.678;2.113;0.091;0.136
185;13248;0.020;0.079;0.769;1.965;0.103;0.105
185;13648;0.003;0.010;0.647;1.568;0.075;0.175
185;14048;0.004;0.006;0.659;1.619;0.148;0.075
185;14448;0.004;0.008;0.769;1.825;0.081;0.107
185;14848;0.003;0.007;0.676;1.866;0.116;0.092
185;15248;0.028;0.072;0.481;1.785;0.239;0.084
185;15648;0.003;0.007;0.625;1.739;0.168;0.042
185;16048;0.004;0.010;0.662;1.681;0.106;0.162
185;16448;0.003;0.013;0.583;1.696;0.112;0.115
185;16848;0.004;0.007;0.639;1.633;0.109;0.058
185;17248;0.021;0.053;0.647;1.915;0.086;0.126
185;17648;0.003;0.009;0.794;1.766;0.101;0.088
185;18048;0.003;0.016;0.610;1.436;0.102;0.128
185;18448;0.004;0.006;0.633;1.824;0.115;0.164
185;18848;0.004;0.008;0.560;1.828;0.106;0.151
185;19248;0.021;0.009;0.613;1.609;0.146;0.121
185;19648;0.003;0.007;0.561;1.689;0.128;0.127
185;20048;0.003;0.008;0.618;1.858;0.166;0.053
185;20448;0.003;0.066;0.697;1.786;0.130;0.067
185;20848;0.003;0.011;0.593;1.904;0.076;0.123
185;21248;0.019;0.055;0.634;1.588;0.086;0.163
185;21648;0.003;0.009;0.636;1.816;0.154;0.105
185;22048;0.004;0.006;0.496;1.449;0.197;0.126
185;22448;0.003;0.007;0.680;1.811;0.107;0.116
185;22848;0.003;0.008;0.576;1.863;0.150;0.085
185;23248;0.030;0.097;0.613;1.668;0.102;0.250
185;23648;0.003;0.006;0.586;1.606;0.106;0.144
185;24048;0.004;0.039;0.631;1.911;0.101;0.144
185;24448;0.003;0.008;0.722;1.875;0.078;0.175
185;24848;0.004;0.006;0.613;1.732;0.114;0.135
185;25248;0.022;0.087;0.669;1.554;0.098;0.079
185;25648;0.004;0.013;0.499;1.623;0.098;0.136
185;26048;0.003;0.008;0.621;1.733;0.110;0.083
185;26448;0.003;0.010;0.514;1.681;0.168;0.093
185;26848;0.003;0.077;0.579;1.843;0.138;0.111
185;27248;0.019;0.011;0.600;1.524;0.107;0.113
185;27648;0.003;0.006;0.503;1.900;0.173;0.062
185;28048;0.004;0.007;0.627;1.915;0.127;0.073
185;28448;0.003;0.090;0.919;1.722;0.080;0.152
185;28848;0.004;0.010;0.635;1.535;0.180;0.067
185;29248;0.018;0.006;0.620;1.730;0.123;0.061
185;29648;0.003;0.006;0.624;1.597;0.069;0.127
185;30048;0.003;0.007;0.614;1.668;0.181;0.104
185;30448;0.003;0.116;0.630;2.006;0.095;0.107
185;30848;0.003;0.008;0.589;1.970;0.110;0.110
186;320;0.020;0.007;0.677;1.998;0.103;0.094
186;720;0.004;0.010;0.528;1.692;0.175;0.128
186;1120;0.003;0.063;0.605;1.792;0.128;0.094
186;1520;0.003;0.109;0.603;1.521;0.105;0.166
186;1920;0.004;0.011;0.590;1.732;0.134;0.148
186;2320;0.022;0.009;0.701;1.603;0.097;0.104
186;2720;0.003;0.008;0.494;1.906;0.127;0.187
186;3120;0.003;0.077;0.630;1.536;0.107;0.113
186;3520;0.004;0.010;0.700;1.937;0.097;0.157
186;3920;0.004;0.008;0.589;1.603;0.222;0.057
186;4320;0.021;0.008;0.640;1.466;0.072;0.154
186;4720;0.003;0.011;0.630;1.405;0.077;0.091
186;5120;0.003;0.010;0.607;2.307;0.130;0.130
186;5520;0.004;0.012;0.595;1.612;0.120;0.115
186;5920;0.003;0.086;0.598;1.833;0.130;0.082
186;6320;0.032;0.012;0.593;1.639;0.118;0.101
186;6720;0.004;0.007;0.618;1.969;0.116;0.094
186;7120;0.003;0.014;0.595;1.825;0.164;0.087
186;7520;0.003;0.086;0.699;1.531;0.084;0.081
186;7920;0.004;0.006;0.608;1.968;0.095;0.098
186;8320;0.023;0.008;0.575;1.811;0.156;0.110
186;8720;0.003;0.007;0.632;1.561;0.213;0.078
186;9120;0.003;0.012;0.801;1.802;0.093;0.172
186;9520;0.004;0.007;0.561;1.691;0.171;0.134
186;9920;0.003;0.007;0.493;1.778;0.159;0.101
186;10320;0.018;0.081;0.543;1.659;0.159;0.153
